Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD16A3GF_061_Line_Y_500m,MOD16A3GF_061_Sample_X_500m,MOD16A3GF_061_ET_500m,MOD16A3GF_061_ET_QC_500m,MOD16A3GF_061_ET_QC_500m_bitmask,MOD16A3GF_061_ET_QC_500m_ContinuousLayer,MOD16A3GF_061_ET_QC_500m_ContinuousLayer_Description
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2003-01-01,h11v05,1034.0,523.0,799.7000122,23.0,0b00010111,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2004-01-01,h11v05,1034.0,523.0,786.1000366,36.0,0b00100100,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2005-01-01,h11v05,1034.0,523.0,800.4000244,26.0,0b00011010,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2006-01-01,h11v05,1034.0,523.0,722.2000122,33.0,0b00100001,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2007-01-01,h11v05,1034.0,523.0,761.1000366,23.0,0b00010111,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2008-01-01,h11v05,1034.0,523.0,772.9000244,18.0,0b00010010,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2009-01-01,h11v05,1034.0,523.0,729.9000244,39.0,0b00100111,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2010-01-01,h11v05,1034.0,523.0,762.6000366,26.0,0b00011010,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2011-01-01,h11v05,1034.0,523.0,750.2999878,16.0,0b00010000,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2012-01-01,h11v05,1034.0,523.0,787.6000366,21.0,0b00010101,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2013-01-01,h11v05,1034.0,523.0,807.5,26.0,0b00011010,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2014-01-01,h11v05,1034.0,523.0,778.5,24.0,0b00011000,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2015-01-01,h11v05,1034.0,523.0,740.2999878,36.0,0b00100100,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2016-01-01,h11v05,1034.0,523.0,771.7000122,24.0,0b00011000,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2017-01-01,h11v05,1034.0,523.0,710.9000244,7.0,0b00000111,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2018-01-01,h11v05,1034.0,523.0,779.7999878,22.0,0b00010110,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2019-01-01,h11v05,1034.0,523.0,809.0,18.0,0b00010010,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2020-01-01,h11v05,1034.0,523.0,825.7999878,29.0,0b00011101,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2021-01-01,h11v05,1034.0,523.0,757.5,28.0,0b00011100,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2022-01-01,h11v05,1034.0,523.0,787.9000244,35.0,0b00100011,0b0,Continuous
Appalachians  Cumberland Plateau,GRSM,35.68896,-83.50195,2023-01-01,h11v05,1034.0,523.0,818.1000366,24.0,0b00011000,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2003-01-01,h11v05,629.0,1442.0,675.4000244,37.0,0b00100101,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2004-01-01,h11v05,629.0,1442.0,639.4000244,40.0,0b00101000,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2005-01-01,h11v05,629.0,1442.0,682.2000122,40.0,0b00101000,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2006-01-01,h11v05,629.0,1442.0,638.6000366,39.0,0b00100111,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2007-01-01,h11v05,629.0,1442.0,705.9000244,28.0,0b00011100,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2008-01-01,h11v05,629.0,1442.0,707.7000122,24.0,0b00011000,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2009-01-01,h11v05,629.0,1442.0,651.5,34.0,0b00100010,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2010-01-01,h11v05,629.0,1442.0,719.7000122,43.0,0b00101011,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2011-01-01,h11v05,629.0,1442.0,751.0,38.0,0b00100110,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2012-01-01,h11v05,629.0,1442.0,591.2000122,36.0,0b00100100,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2013-01-01,h11v05,629.0,1442.0,651.2000122,48.0,0b00110000,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2014-01-01,h11v05,629.0,1442.0,631.9000244,32.0,0b00100000,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2015-01-01,h11v05,629.0,1442.0,712.2000122,49.0,0b00110001,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2016-01-01,h11v05,629.0,1442.0,712.2999878,30.0,0b00011110,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2017-01-01,h11v05,629.0,1442.0,653.4000244,31.0,0b00011111,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2018-01-01,h11v05,629.0,1442.0,690.1000366,24.0,0b00011000,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2019-01-01,h11v05,629.0,1442.0,672.7000122,21.0,0b00010101,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2020-01-01,h11v05,629.0,1442.0,758.4000244,32.0,0b00100000,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2021-01-01,h11v05,629.0,1442.0,635.5,34.0,0b00100010,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2022-01-01,h11v05,629.0,1442.0,667.9000244,31.0,0b00011111,0b0,Continuous
Appalachians  Cumberland Plateau,MLBS,37.37828,-80.52484,2023-01-01,h11v05,629.0,1442.0,638.7999878,23.0,0b00010111,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2003-01-01,h11v05,968.0,427.0,764.7000122,23.0,0b00010111,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2004-01-01,h11v05,968.0,427.0,796.7000122,33.0,0b00100001,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2005-01-01,h11v05,968.0,427.0,707.7000122,13.0,0b00001101,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2006-01-01,h11v05,968.0,427.0,658.9000244,18.0,0b00010010,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2007-01-01,h11v05,968.0,427.0,595.5,7.0,0b00000111,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2008-01-01,h11v05,968.0,427.0,662.1000366,19.0,0b00010011,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2009-01-01,h11v05,968.0,427.0,679.2000122,22.0,0b00010110,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2010-01-01,h11v05,968.0,427.0,633.6000366,20.0,0b00010100,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2011-01-01,h11v05,968.0,427.0,638.9000244,18.0,0b00010010,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2012-01-01,h11v05,968.0,427.0,704.4000244,7.0,0b00000111,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2013-01-01,h11v05,968.0,427.0,792.2000122,22.0,0b00010110,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2014-01-01,h11v05,968.0,427.0,679.7000122,18.0,0b00010010,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2015-01-01,h11v05,968.0,427.0,740.0,16.0,0b00010000,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2016-01-01,h11v05,968.0,427.0,661.6000366,15.0,0b00001111,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2017-01-01,h11v05,968.0,427.0,718.2000122,22.0,0b00010110,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2018-01-01,h11v05,968.0,427.0,710.9000244,22.0,0b00010110,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2019-01-01,h11v05,968.0,427.0,748.9000244,12.0,0b00001100,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2020-01-01,h11v05,968.0,427.0,738.4000244,33.0,0b00100001,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2021-01-01,h11v05,968.0,427.0,734.9000244,26.0,0b00011010,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2022-01-01,h11v05,968.0,427.0,741.7999878,16.0,0b00010000,0b0,Continuous
Appalachians  Cumberland Plateau,ORNL,35.96412,-84.2826,2023-01-01,h11v05,968.0,427.0,762.4000244,20.0,0b00010100,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2003-01-01,h11v07,487.0,1534.0,1458.3000488,11.0,0b00001011,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2004-01-01,h11v07,487.0,1534.0,1626.7000732,4.0,0b00000100,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2005-01-01,h11v07,487.0,1534.0,1489.7000732,11.0,0b00001011,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2006-01-01,h11v07,487.0,1534.0,1626.7000732,2.0,0b00000010,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2007-01-01,h11v07,487.0,1534.0,1473.0999756,7.0,0b00000111,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2008-01-01,h11v07,487.0,1534.0,1482.4000244,2.0,0b00000010,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2009-01-01,h11v07,487.0,1534.0,1578.5,2.0,0b00000010,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2010-01-01,h11v07,487.0,1534.0,1555.0,18.0,0b00010010,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2011-01-01,h11v07,487.0,1534.0,1509.3000488,13.0,0b00001101,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2012-01-01,h11v07,487.0,1534.0,1620.7000732,0.0,0b00000000,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2013-01-01,h11v07,487.0,1534.0,1522.0,9.0,0b00001001,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2014-01-01,h11v07,487.0,1534.0,1591.0999756,7.0,0b00000111,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2015-01-01,h11v07,487.0,1534.0,1399.5,9.0,0b00001001,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2016-01-01,h11v07,487.0,1534.0,1513.7000732,11.0,0b00001011,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2017-01-01,h11v07,487.0,1534.0,1542.3000488,2.0,0b00000010,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2018-01-01,h11v07,487.0,1534.0,1645.8000488,4.0,0b00000100,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2019-01-01,h11v07,487.0,1534.0,1466.0999756,2.0,0b00000010,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2020-01-01,h11v07,487.0,1534.0,1441.9000244,2.0,0b00000010,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2021-01-01,h11v07,487.0,1534.0,1434.0,4.0,0b00000100,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2022-01-01,h11v07,487.0,1534.0,1484.5999756,2.0,0b00000010,0b0,Continuous
Atlantic Neotropical,GUAN,17.96955,-66.8687,2023-01-01,h11v07,487.0,1534.0,1542.4000244,11.0,0b00001011,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2003-01-01,h11v07,474.0,1491.0,903.6000366,24.0,0b00011000,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2004-01-01,h11v07,474.0,1491.0,969.7999878,20.0,0b00010100,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2005-01-01,h11v07,474.0,1491.0,894.1000366,22.0,0b00010110,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2006-01-01,h11v07,474.0,1491.0,908.2000122,20.0,0b00010100,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2007-01-01,h11v07,474.0,1491.0,832.2999878,13.0,0b00001101,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2008-01-01,h11v07,474.0,1491.0,779.4000244,22.0,0b00010110,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2009-01-01,h11v07,474.0,1491.0,865.5,20.0,0b00010100,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2010-01-01,h11v07,474.0,1491.0,940.6000366,24.0,0b00011000,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2011-01-01,h11v07,474.0,1491.0,860.2000122,18.0,0b00010010,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2012-01-01,h11v07,474.0,1491.0,781.6000366,20.0,0b00010100,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2013-01-01,h11v07,474.0,1491.0,804.9000244,26.0,0b00011010,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2014-01-01,h11v07,474.0,1491.0,786.4000244,24.0,0b00011000,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2015-01-01,h11v07,474.0,1491.0,755.5,18.0,0b00010010,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2016-01-01,h11v07,474.0,1491.0,877.1000366,28.0,0b00011100,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2017-01-01,h11v07,474.0,1491.0,893.7000122,18.0,0b00010010,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2018-01-01,h11v07,474.0,1491.0,745.2000122,17.0,0b00010001,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2019-01-01,h11v07,474.0,1491.0,780.2999878,22.0,0b00010110,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2020-01-01,h11v07,474.0,1491.0,855.4000244,15.0,0b00001111,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2021-01-01,h11v07,474.0,1491.0,814.6000366,15.0,0b00001111,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2022-01-01,h11v07,474.0,1491.0,895.4000244,18.0,0b00010010,0b0,Continuous
Atlantic Neotropical,LAJA,18.02125,-67.0769,2023-01-01,h11v07,474.0,1491.0,902.7999878,18.0,0b00010010,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2003-01-01,h10v04,2204.0,174.0,259.8999939,31.0,0b00011111,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2004-01-01,h10v04,2204.0,174.0,250.1000061,21.0,0b00010101,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2005-01-01,h10v04,2204.0,174.0,302.3999939,15.0,0b00001111,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2006-01-01,h10v04,2204.0,174.0,253.9000092,14.0,0b00001110,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2007-01-01,h10v04,2204.0,174.0,283.7000122,24.0,0b00011000,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2008-01-01,h10v04,2204.0,174.0,250.4000092,15.0,0b00001111,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2009-01-01,h10v04,2204.0,174.0,318.7000122,20.0,0b00010100,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2010-01-01,h10v04,2204.0,174.0,288.8000183,28.0,0b00011100,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2011-01-01,h10v04,2204.0,174.0,273.1000061,22.0,0b00010110,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2012-01-01,h10v04,2204.0,174.0,180.3000031,20.0,0b00010100,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2013-01-01,h10v04,2204.0,174.0,276.1000061,21.0,0b00010101,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2014-01-01,h10v04,2204.0,174.0,313.0,10.0,0b00001010,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2015-01-01,h10v04,2204.0,174.0,332.2000122,16.0,0b00010000,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2016-01-01,h10v04,2204.0,174.0,287.7000122,18.0,0b00010010,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2017-01-01,h10v04,2204.0,174.0,303.8000183,23.0,0b00010111,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2018-01-01,h10v04,2204.0,174.0,275.5,14.0,0b00001110,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2019-01-01,h10v04,2204.0,174.0,338.2000122,17.0,0b00010001,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2020-01-01,h10v04,2204.0,174.0,261.8000183,18.0,0b00010010,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2021-01-01,h10v04,2204.0,174.0,295.2000122,9.0,0b00001001,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2022-01-01,h10v04,2204.0,174.0,244.4000092,19.0,0b00010011,0b0,Continuous
Central Plains,CPER,40.81553,-104.7456,2023-01-01,h10v04,2204.0,174.0,368.5,6.0,0b00000110,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2003-01-01,h09v04,2333.0,2273.0,381.2000122,17.0,0b00010001,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2004-01-01,h09v04,2333.0,2273.0,372.5,18.0,0b00010010,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2005-01-01,h09v04,2333.0,2273.0,400.1000061,16.0,0b00010000,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2006-01-01,h09v04,2333.0,2273.0,354.5,20.0,0b00010100,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2007-01-01,h09v04,2333.0,2273.0,388.8000183,24.0,0b00011000,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2008-01-01,h09v04,2333.0,2273.0,380.7000122,11.0,0b00001011,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2009-01-01,h09v04,2333.0,2273.0,368.8999939,14.0,0b00001110,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2010-01-01,h09v04,2333.0,2273.0,398.0,21.0,0b00010101,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2011-01-01,h09v04,2333.0,2273.0,400.8000183,31.0,0b00011111,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2012-01-01,h09v04,2333.0,2273.0,315.8000183,11.0,0b00001011,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2013-01-01,h09v04,2333.0,2273.0,381.8999939,17.0,0b00010001,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2014-01-01,h09v04,2333.0,2273.0,430.7000122,15.0,0b00001111,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2015-01-01,h09v04,2333.0,2273.0,437.8000183,27.0,0b00011011,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2016-01-01,h09v04,2333.0,2273.0,394.1000061,21.0,0b00010101,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2017-01-01,h09v04,2333.0,2273.0,391.7000122,23.0,0b00010111,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2018-01-01,h09v04,2333.0,2273.0,362.2000122,18.0,0b00010010,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2019-01-01,h09v04,2333.0,2273.0,424.3000183,27.0,0b00011011,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2020-01-01,h09v04,2333.0,2273.0,374.5,19.0,0b00010011,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2021-01-01,h09v04,2333.0,2273.0,396.5,25.0,0b00011001,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2022-01-01,h09v04,2333.0,2273.0,372.3000183,30.0,0b00011110,0b0,Continuous
Central Plains,RMNP,40.27591,-105.54592,2023-01-01,h09v04,2333.0,2273.0,415.3000183,15.0,0b00001111,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2003-01-01,h10v04,2289.0,386.0,261.2000122,11.0,0b00001011,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2004-01-01,h10v04,2289.0,386.0,281.7000122,12.0,0b00001100,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2005-01-01,h10v04,2289.0,386.0,262.8999939,8.0,0b00001000,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2006-01-01,h10v04,2289.0,386.0,238.1999969,7.0,0b00000111,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2007-01-01,h10v04,2289.0,386.0,278.0,16.0,0b00010000,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2008-01-01,h10v04,2289.0,386.0,272.6000061,20.0,0b00010100,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2009-01-01,h10v04,2289.0,386.0,292.8000183,9.0,0b00001001,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2010-01-01,h10v04,2289.0,386.0,313.2000122,14.0,0b00001110,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2011-01-01,h10v04,2289.0,386.0,243.5,8.0,0b00001000,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2012-01-01,h10v04,2289.0,386.0,199.5,4.0,0b00000100,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2013-01-01,h10v04,2289.0,386.0,261.3000183,17.0,0b00010001,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2014-01-01,h10v04,2289.0,386.0,310.8000183,11.0,0b00001011,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2015-01-01,h10v04,2289.0,386.0,326.6000061,18.0,0b00010010,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2016-01-01,h10v04,2289.0,386.0,310.0,13.0,0b00001101,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2017-01-01,h10v04,2289.0,386.0,256.1000061,5.0,0b00000101,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2018-01-01,h10v04,2289.0,386.0,337.6000061,9.0,0b00001001,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2019-01-01,h10v04,2289.0,386.0,379.3000183,22.0,0b00010110,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2020-01-01,h10v04,2289.0,386.0,268.1000061,8.0,0b00001000,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2021-01-01,h10v04,2289.0,386.0,304.5,9.0,0b00001001,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2022-01-01,h10v04,2289.0,386.0,250.1000061,19.0,0b00010011,0b0,Continuous
Central Plains,STER,40.4619,-103.0293,2023-01-01,h10v04,2289.0,386.0,354.2000122,27.0,0b00011011,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2003-01-01,h08v05,1778.0,2395.0,75.5999985,17.0,0b00010001,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2004-01-01,h08v05,1778.0,2395.0,116.5,4.0,0b00000100,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2005-01-01,h08v05,1778.0,2395.0,117.5,4.0,0b00000100,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2006-01-01,h08v05,1778.0,2395.0,135.9000092,7.0,0b00000111,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2007-01-01,h08v05,1778.0,2395.0,136.1000061,2.0,0b00000010,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2008-01-01,h08v05,1778.0,2395.0,144.6999969,9.0,0b00001001,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2009-01-01,h08v05,1778.0,2395.0,92.4000015,10.0,0b00001010,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2010-01-01,h08v05,1778.0,2395.0,137.1000061,9.0,0b00001001,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2011-01-01,h08v05,1778.0,2395.0,80.9000015,6.0,0b00000110,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2012-01-01,h08v05,1778.0,2395.0,80.5,13.0,0b00001101,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2013-01-01,h08v05,1778.0,2395.0,145.8000031,11.0,0b00001011,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2014-01-01,h08v05,1778.0,2395.0,148.1999969,1.0,0b00000001,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2015-01-01,h08v05,1778.0,2395.0,167.4000092,21.0,0b00010101,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2016-01-01,h08v05,1778.0,2395.0,135.4000092,4.0,0b00000100,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2017-01-01,h08v05,1778.0,2395.0,140.1000061,17.0,0b00010001,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2018-01-01,h08v05,1778.0,2395.0,102.5,15.0,0b00001111,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2019-01-01,h08v05,1778.0,2395.0,148.6000061,15.0,0b00001111,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2020-01-01,h08v05,1778.0,2395.0,111.9000015,6.0,0b00000110,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2021-01-01,h08v05,1778.0,2395.0,146.1000061,7.0,0b00000111,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2022-01-01,h08v05,1778.0,2395.0,127.2000046,15.0,0b00001111,0b0,Continuous
Desert Southwest,JORN,32.59068,-106.84254,2023-01-01,h08v05,1778.0,2395.0,85.8000031,17.0,0b00010001,0b0,Continuous
Desert Southwest,SRER,31.91068,-110.83549,2003-01-01,h08v05,1941.0,1419.0,81.4000015,15.0,0b00001111,0b0,Continuous
Desert Southwest,SRER,31.91068,-110.83549,2004-01-01,h08v05,1941.0,1419.0,93.5,11.0,0b00001011,0b0,Continuous
